,Strategy_Return,BuyHold_Return,Strategy_Cumulative,BuyHold_Cumulative
3248,-0.01093487954451866,-0.01093487954451866,0.8983531959151012,0.8983531959151012
3249,-0.00866904735609253,-0.00866904735609253,0.8905653295172161,0.8905653295172161
3250,0.0023336657509500647,0.0023336657509500647,0.892643611325694,0.892643611325694
3251,0.011738856264225106,0.011738856264225106,0.9031222263742251,0.9031222263742251
3252,-0.00046030559993381903,-0.00046030559993381903,0.9027065141560003,0.9027065141560003
3253,0.0032476002849732843,0.0032476002849732843,0.9056381440886206,0.9056381440886206
3254,-0.013768954998485405,-0.013768954998485405,0.8931684532377526,0.8931684532377526
3255,-0.002497982579082736,-0.002497982579082736,0.8909373340013784,0.8909373340013784
3256,-0.020060941816098077,-0.020060941816098077,0.8730642919821873,0.8730642919821873
3257,-0.0013781567631125924,-0.0013781567631125924,0.8718610725235599,0.8718610725235599
3258,0.005319308248879828,0.005319308248879828,0.8764987703185118,0.8764987703185118
3259,-0.010682456699777854,-0.010682456699777854,0.8671356101571758,0.8671356101571758
3260,0.003405861924864695,0.003405861924864695,0.8700889543155044,0.8700889543155044
3261,-0.003695863725286519,-0.003695863725286519,0.8668732241114773,0.8668732241114773
3262,-0.003835945936890406,-0.003835945936890406,0.8635479452896477,0.8635479452896477
3263,0.007777274511189702,0.007777274511189702,0.8702639947137392,0.8702639947137392
3264,0.01603783484897159,0.01603783484897159,0.8842211449359644,0.8842211449359644
3265,0.0006927414780084629,0.0006927414780084629,0.8848336815987936,0.8848336815987936
3266,-0.015328792059369878,-0.015328792059369878,0.871270250086439,0.871270250086439
3267,0.0016322228747125411,0.0016322228747125411,0.8726923573186866,0.8726923573186866
3268,-0.01844979332839214,-0.01844979332839214,0.8565913636868895,0.8565913636868895
3269,-0.014429612996783359,-0.014429612996783359,0.8442310818125007,0.8442310818125007
3270,-0.0014252252547302113,-0.0014252252547302113,0.8430278623538734,0.8430278623538734
3271,0.01653013713798912,0.01653013713798912,0.8569632285297287,0.8569632285297287
3272,-0.006254390967018519,-0.006254390967018519,0.8516034454541453,0.8516034454541453
3273,0.017545198774913118,0.017545198774913118,0.8665449971820393,0.8665449971820393
3274,-0.011692601029843708,-0.011692601029843708,0.8564128322555826,0.8564128322555826
3275,0.00961552415176592,0.00961552415176592,0.8646476905280185,0.8646476905280185
3276,0.01313050228293533,0.01313050228293533,0.8760009490024314,0.8760009490024314
3277,-0.01704650473444924,-0.01704650473444924,0.8610681946778794,0.8610681946778794
3278,0.002703491648537115,0.002703491648537115,0.863396085351012,0.863396085351012
3279,0.006561991267768352,0.006561991267768352,0.8690616829237107,0.8690616829237107
3280,0.0018698397436311964,0.0018698397436311964,0.8706866889981084,0.8706866889981084
3281,-0.0022447681817563403,-0.0022447681817563403,0.8687321992223667,0.8687321992223667
3282,0.014534970399853409,0.014534970399853409,0.8813591960234634,0.8813591960234634
3283,0.005855257143482007,0.005855257143482007,0.8865197807519533,0.8865197807519533
3284,0.014094559244955063,0.014094559244955063,0.8990148863235863,0.8990148863235863
3285,0.0038105606545106863,0.0038105606545106863,0.9024406370772303,0.9024406370772303
3286,-0.005547877571455251,-0.005547877571455251,0.8974340069072198,0.8974340069072198
3287,-0.0026185256899800002,-0.0026185256899800002,0.8950840529050715,0.8950840529050715
3288,0.003900931366962457,0.003900931366962457,0.8985757143631168,0.8985757143631168
3289,0.001026358827913576,0.001026358827913576,0.8994979754801021,0.8994979754801021
3290,0.0002685714644992121,0.0002685714644992121,0.8997395549686908,0.8997395549686908
3291,-0.0040759133032660655,-0.0040759133032660655,0.8960722945471192,0.8960722945471192
3292,0.013282698737322018,0.013282698737322018,0.9079745528824495,0.9079745528824495
3293,-0.0024427919758124306,-0.0024427919758124306,0.9057565599304265,0.9057565599304265
3294,0.003588251096636963,0.003588251096636963,0.909006641899883,0.909006641899883
3295,0.0006523460338927478,0.0006523460338927478,0.9095996287775086,0.9095996287775086
3296,-0.00016910178092655048,-0.00016910178092655048,0.9094458138603522,0.9094458138603522
3297,-0.005457007487032817,-0.005457007487032817,0.9044829612450656,0.9044829612450656
3298,0.0007770348455280462,0.0007770348455280462,0.9051857760231393,0.9051857760231393
3299,0.0010429297370344592,0.0010429297370344592,0.9061298211864944,0.9061298211864944
3300,-0.015873602948876187,-0.015873602948876187,0.8917462761848438,0.8917462761848438
3301,-0.004235765333949648,-0.004235765333949648,0.8879690482215014,0.8879690482215014
3302,0.019908152750601316,0.019908152750601316,0.9056468716713011,0.9056468716713011
3303,0.008535087846436973,0.008535087846436973,0.9133766472788665,0.9133766472788665
3304,-0.0010096506179255726,-0.0010096506179255726,0.9124544559825426,0.9124544559825426
3305,-0.011239430250268856,-0.011239430250268856,0.9021989877679798,0.9021989877679798
3306,-0.006863900324896255,-0.006863900324896255,0.8960063838427181,0.8960063838427181
3307,-0.0070830062785938175,-0.0070830062785938175,0.8896599650003,0.8896599650003
3308,0.018512529319208992,0.018512529319208992,0.9061298211864944,0.9061298211864944
3309,0.0002666828787665221,0.0002666828787665221,0.9063714704957446,0.9063714704957446
3310,-0.0043853439168682895,-0.0043853439168682895,0.9023967198811832,0.9023967198811832
3311,0.004672523349850355,0.004672523349850355,0.9066131896256564,0.9066131896256564
3312,-0.0017441049146068588,-0.0017441049146068588,0.9050319611059829,0.9050319611059829
3313,-0.0013103448116247307,-0.0013103448116247307,0.9038460571713932,0.9038460571713932
3314,0.0034500680249409665,0.0034500680249409665,0.9069643875527093,0.9069643875527093
3315,-0.006682569261043714,-0.006682569261043714,0.9009035352155882,0.9009035352155882
3316,0.012138935828484243,0.012138935828484243,0.9118395454172248,0.9118395454172248
3317,0.009633118214163128,0.009633118214163128,0.9206234035505777,0.9206234035505777
3318,-0.0014550783797773192,-0.0014550783797773192,0.9192838243401542,0.9192838243401542
3319,0.00040611078629360087,0.00040611078629360087,0.919657155416884,0.919657155416884
3320,-0.011222768806316119,-0.011222768806316119,0.909336055780566,0.909336055780566
3321,-0.007244690945449439,-0.007244690945449439,0.9027481970908818,0.9027481970908818
